Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Precipitation(mm),Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
21-06-2024 04:12,Truck_6,25.5135,-147.3897,117,In Transit,29.7,63.7,10.27711549,Clear,17,159,8,,77,106,0
29-09-2024 17:58,Truck_2,68.4014,-52.0862,428,Delayed,28.4,74.2,10.69394267,Clear,54,492,1,,86.2,286,1
05-06-2024 07:32,Truck_8,-7.1543,-132.8372,381,Delivered,18,53,22.81001566,Clear,25,398,9,Weather,94.6,100,0
19-12-2024 21:28,Truck_9,-78.2763,151.3943,166,Delayed,22.5,53.8,22.10088867,Clear,57,442,6,Weather,72.1,284,1
23-04-2024 18:51,Truck_2,33.9665,-46.5423,225,In Transit,26.1,75.8,11.65000963,Heavy,41,286,3,Mechanical Failure,72.9,224,1
17-02-2024 20:09,Truck_2,-59.6899,143.0428,364,Delayed,18.8,68.2,5.126501585,Detour,41,373,1,Weather,88.7,215,1
21-07-2024 06:13,Truck_7,25.7047,150.6302,318,In Transit,25.3,74.6,11.64792533,Clear,32,486,9,Weather,68.1,277,0
03-04-2024 05:24,Truck_2,15.4009,52.3537,417,In Transit,20,61,7.683748103,Heavy,54,300,4,Traffic,74.5,156,1
22-10-2024 10:43,Truck_7,-86.7799,-102.1496,180,Delayed,18.5,52.1,36.78619431,Clear,10,182,5,Mechanical Failure,99,279,1
28-04-2024 12:38,Truck_8,40.3406,159.0723,134,Delayed,24.1,68.2,5.973759598,Heavy,35,187,6,Mechanical Failure,99.9,102,1
28-09-2024 12:11,Truck_8,40.4005,-149.1521,237,In Transit,28.1,75.5,11.8549857,Detour,18,349,2,Weather,90.5,189,0
09-09-2024 11:51,Truck_5,-85.1352,73.2511,259,Delayed,26.6,53,2.553030815,Clear,28,118,4,Traffic,60.2,249,1
02-10-2024 21:49,Truck_3,-1.28,1.0168,463,In Transit,19.8,54.5,23.09351807,Heavy,12,408,8,Traffic,71.2,229,1
05-05-2024 05:42,Truck_10,45.2617,-152.3952,290,Delivered,23.7,53.5,29.65428578,Detour,44,237,5,Mechanical Failure,85.8,270,0
21-05-2024 02:33,Truck_8,-14.7713,-117.3565,345,Delayed,21.3,53.6,22.26964981,Clear,35,388,4,Weather,83.5,159,1
15-03-2024 22:19,Truck_6,51.4225,112.3362,165,Delayed,25.6,61.7,13.38787989,Detour,50,149,10,Traffic,62.6,252,1
07-02-2024 19:45,Truck_3,-15.2991,-95.0112,259,In Transit,27,79.7,11.62690156,Heavy,15,167,9,Traffic,88.6,147,1
11-05-2024 05:18,Truck_7,86.6678,-139.6955,330,Delivered,26.9,62.9,13.65913947,Detour,47,382,6,Weather,90.3,115,0
31-01-2024 05:31,Truck_5,44.5442,-73.4346,467,Delivered,19.3,62.1,6.916045368,Detour,39,180,8,Mechanical Failure,63.8,145,0
01-11-2024 01:28,Truck_3,-48.4503,-99.9978,329,In Transit,26.7,56.2,0.072604439,Detour,16,261,9,Traffic,90.7,104,0
03-03-2024 04:17,Truck_9,-37.3934,31.4093,122,Delivered,22.9,64,6.809842469,Heavy,24,409,5,Mechanical Failure,99.7,184,1
09-03-2024 00:10,Truck_3,34.0712,123.0237,146,In Transit,24.2,69.1,6.839365605,Clear,58,301,2,,82,238,0
17-04-2024 17:28,Truck_10,-21.5633,-12.8487,419,Delivered,26.1,62,14.11675567,Heavy,19,484,8,,96.4,262,1
21-09-2024 10:33,Truck_7,-33.3756,7.8261,143,In Transit,20.1,57,25.52869488,Detour,41,143,9,,62.1,106,0
11-02-2024 10:31,Truck_10,-61.849,-123.7835,445,Delivered,19.8,54.1,33.21581514,Clear,39,375,2,Weather,88.3,247,0
15-06-2024 11:59,Truck_5,88.5686,-161.7382,450,Delayed,18.7,56.4,28.95387941,Detour,12,140,8,Mechanical Failure,61.9,160,1
09-08-2024 03:00,Truck_2,-69.408,-8.1703,451,Delivered,22.5,51.6,27.0326769,Detour,28,421,6,,68.8,107,0
22-07-2024 00:56,Truck_4,-49.1524,14.1164,425,Delayed,22.4,65.9,5.654641049,Clear,30,452,10,Traffic,91.4,163,1
17-08-2024 07:37,Truck_8,27.787,8.2288,235,Delivered,25.8,62.6,14.43368536,Heavy,51,171,6,Mechanical Failure,87.5,207,1
11-12-2024 23:47,Truck_7,-13.8485,119.2071,181,In Transit,29.7,51.8,2.085878619,Clear,38,388,10,,92.4,292,0
12-09-2024 00:06,Truck_3,25.5003,-47.5718,370,Delivered,23.5,74.4,6.93058886,Heavy,60,105,1,,99.5,128,1
08-07-2024 14:07,Truck_3,69.4106,61.7368,102,Delayed,25.6,76,12.84062175,Heavy,50,444,9,Traffic,88.3,105,1
06-03-2024 13:14,Truck_3,-6.8964,-35.5418,200,Delivered,18.5,77.7,8.608924975,Detour,24,158,4,,82.5,234,0
30-10-2024 04:55,Truck_6,-0.1148,-127.6784,292,In Transit,23.2,68.1,7.90140855,Heavy,41,440,10,Mechanical Failure,88.9,160,1
07-10-2024 10:54,Truck_5,-41.4279,178.8694,401,In Transit,28.2,51,4.602813726,Clear,51,327,3,,85.6,138,0
06-06-2024 22:52,Truck_3,-0.9333,124.8495,305,Delayed,27.4,50.8,3.25749194,Clear,34,474,1,Mechanical Failure,82,226,1
20-04-2024 00:14,Truck_3,-58.2175,7.2699,441,In Transit,25,75.4,11.02922758,Heavy,58,149,10,Traffic,61.3,247,1
02-08-2024 00:10,Truck_2,83.3287,-84.2738,130,Delayed,18.7,67.2,7.610500277,Clear,47,367,1,Traffic,81.7,131,1
03-10-2024 02:54,Truck_6,-33.2637,45.4122,265,In Transit,23.4,56.1,33.32307719,Detour,34,406,6,Mechanical Failure,95,133,0
23-09-2024 22:37,Truck_1,74.3356,112.5528,426,Delivered,26.3,77.7,14.27626221,Detour,58,373,6,Traffic,93,125,0
17-02-2024 16:11,Truck_6,-53.3015,11.4861,432,In Transit,28,65.2,11.09650493,Heavy,35,499,8,Weather,97.4,110,1
23-11-2024 04:40,Truck_2,-22.5519,60.711,406,Delayed,20.9,76.4,9.142231377,Detour,57,160,9,,73.3,120,1
11-01-2024 20:19,Truck_10,61.697,164.5493,410,In Transit,24.5,62.4,9.571162068,Clear,40,172,5,,86.2,225,0
28-10-2024 02:17,Truck_5,-75.2867,-163.4,155,In Transit,22.6,77.1,9.708820221,Detour,13,196,7,,83.2,168,0
26-12-2024 05:05,Truck_3,87.1386,-114.968,397,Delivered,23.7,73.5,8.411206518,Detour,31,266,1,Mechanical Failure,92.8,265,0
28-03-2024 10:24,Truck_5,51.2486,-41.4882,305,Delivered,28,67.8,13.85228606,Detour,13,455,2,Weather,80.8,147,0
16-04-2024 02:44,Truck_2,-19.8201,2.4374,343,Delayed,26.2,62.4,14.93766387,Detour,18,166,7,Weather,62.3,168,1
08-12-2024 06:15,Truck_6,-13.561,-52.5469,342,In Transit,27.6,71.9,12.96212008,Detour,24,216,2,Traffic,67.5,225,0
05-09-2024 17:43,Truck_3,51.4883,105.7445,347,In Transit,29.1,80,15.19042213,Heavy,25,256,3,Mechanical Failure,69.6,274,1
02-02-2024 22:24,Truck_3,21.5738,-95.1501,403,Delivered,29.5,76.6,11.35743292,Heavy,36,379,2,Mechanical Failure,66.7,242,1
30-04-2024 18:44,Truck_9,-31.8174,59.5716,482,Delayed,18.1,76.1,6.205489629,Heavy,54,203,10,Traffic,74.1,112,1
01-05-2024 03:13,Truck_3,-76.0304,112.9276,130,Delivered,21.6,60.9,7.90002225,Clear,48,479,8,Traffic,83.3,173,0
10-01-2024 20:02,Truck_1,47.5481,-97.4831,465,Delayed,24,72.4,7.190827203,Heavy,48,112,8,,97.1,212,1
21-10-2024 11:15,Truck_2,77.8751,144.04,322,Delayed,26.1,71.9,11.30015547,Detour,45,339,8,Weather,97.6,145,1
25-11-2024 02:58,Truck_1,-56.6674,-50.0426,126,Delivered,20.3,51.2,39.60893653,Detour,53,486,7,Mechanical Failure,97.5,129,0
20-12-2024 08:01,Truck_3,62.0999,-9.5972,142,In Transit,22.7,66.1,6.565188452,Detour,59,343,6,Mechanical Failure,86.7,256,0
29-06-2024 19:07,Truck_9,57.9908,-117.5288,444,Delivered,21.6,53.2,27.78191443,Detour,16,113,2,Traffic,96.1,181,0
13-12-2024 18:57,Truck_2,73.1274,-63.9399,100,Delivered,22.4,71.6,6.983828251,Detour,22,389,4,Traffic,73.4,159,0
20-11-2024 05:25,Truck_3,-28.6949,-110.5161,227,In Transit,22.6,58.5,29.75089188,Detour,24,477,10,Weather,89,139,0
29-06-2024 09:51,Truck_3,-28.9152,114.375,416,Delivered,20.7,69.1,9.099623415,Detour,32,139,6,Mechanical Failure,91.7,221,0
22-12-2024 23:33,Truck_3,83.9488,131.1197,499,Delayed,25.8,64,13.23740546,Detour,46,295,6,Traffic,87.6,160,1
23-06-2024 22:08,Truck_6,52.1635,10.8296,328,Delivered,29.8,53.5,1.148849251,Clear,54,144,6,Weather,78,158,0
29-03-2024 05:14,Truck_1,36.5185,-71.9718,324,Delivered,28.2,56.8,0.980833936,Heavy,10,249,7,,76.7,298,1
03-04-2024 14:11,Truck_5,-10.8232,144.0982,401,In Transit,26.3,59.4,0.038012387,Heavy,30,268,7,,67.6,225,1
15-12-2024 14:02,Truck_1,-37.9195,-99.3768,182,Delayed,22.9,54.4,21.35209327,Detour,50,135,3,,98.4,268,1
06-08-2024 13:23,Truck_6,-7.2984,-44.5918,264,Delivered,29.5,67.3,14.08601528,Heavy,32,314,8,Traffic,65.9,202,1
14-03-2024 02:35,Truck_8,13.6845,-126.4199,293,Delivered,23.8,62.8,6.278382269,Detour,19,135,1,Mechanical Failure,98.8,291,0
27-08-2024 00:34,Truck_10,-70.6428,166.3723,343,In Transit,29.5,59.8,4.15536806,Detour,35,294,8,,73.7,256,0
24-04-2024 20:50,Truck_4,-19.3929,-10.2537,103,In Transit,24.8,79.3,6.787067281,Heavy,22,393,9,Weather,88.6,108,1
09-09-2024 21:41,Truck_9,-32.5141,-170.9566,295,Delivered,23.6,72.8,6.295473691,Detour,18,327,5,,92.1,283,0
20-06-2024 13:57,Truck_10,59.3783,74.9628,300,Delivered,27.4,52.8,0.992930416,Detour,35,431,10,,81.2,120,0
02-06-2024 10:54,Truck_7,-36.2517,72.4728,108,Delivered,27.9,65.6,13.40892862,Heavy,46,138,4,Traffic,82.7,173,1
09-07-2024 23:21,Truck_8,-55.9854,-149.8958,153,Delayed,27.5,69.9,14.66921019,Detour,24,118,7,Weather,62.5,237,1
03-07-2024 09:52,Truck_8,27.3259,-116.2066,336,In Transit,22.5,51.6,34.60029347,Detour,11,446,6,,70.2,275,0
09-12-2024 20:35,Truck_9,27.7357,-170.5766,211,Delayed,21.7,52.3,29.26739328,Detour,11,401,9,,66.2,241,1
14-03-2024 00:55,Truck_4,23.2023,92.2763,144,Delivered,21.1,58.8,32.20584585,Clear,35,443,10,Mechanical Failure,89,141,0
28-05-2024 06:29,Truck_10,87.5129,-65.0922,224,Delayed,21.7,78.5,6.765995636,Clear,20,428,7,,72.4,287,1
22-11-2024 23:49,Truck_9,81.1975,137.0497,185,In Transit,19.9,66.3,5.408178165,Detour,59,264,4,,65.2,177,0
21-04-2024 03:47,Truck_4,55.919,-39.578,220,In Transit,28.2,55.4,2.039328712,Clear,10,203,8,Weather,81.1,281,0
15-03-2024 07:02,Truck_5,-15.3314,22.397,236,In Transit,18.3,69,5.38369411,Clear,34,303,2,Mechanical Failure,62.6,270,0
22-03-2024 14:12,Truck_10,-55.3603,79.1276,159,Delayed,29.7,69.6,13.17853593,Clear,49,227,1,,62,232,1
18-09-2024 16:35,Truck_6,8.3934,-165.2068,433,Delayed,26.4,69.3,12.35823488,Detour,25,127,8,,84.5,125,1
20-11-2024 19:12,Truck_7,27.499,-98.0697,109,In Transit,25.1,76.5,14.96110382,Heavy,16,356,5,,64.9,127,1
08-04-2024 18:13,Truck_6,14.687,-33.9771,453,In Transit,25.8,78.6,10.38487631,Detour,21,142,10,Mechanical Failure,85.7,180,0
13-01-2024 16:35,Truck_9,19.3645,-149.4523,169,In Transit,28.6,78.8,13.91580436,Heavy,27,482,4,Traffic,80.5,122,1
11-11-2024 04:35,Truck_7,38.0858,-149.297,105,Delayed,23.6,54.4,33.8724441,Detour,18,364,10,Traffic,76,158,1
04-10-2024 16:05,Truck_9,4.379,97.6354,256,Delivered,29.6,73.7,14.83270069,Heavy,20,309,8,Weather,83.4,142,1
12-05-2024 21:29,Truck_8,-28.8542,119.5019,309,Delivered,22.8,52.8,36.0381966,Clear,19,101,2,Mechanical Failure,85.5,242,0
23-12-2024 04:59,Truck_9,-17.5843,-151.1609,346,Delivered,26.9,70.6,12.6779827,Detour,44,192,9,Traffic,76.2,239,0
15-06-2024 00:46,Truck_4,15.5281,-170.3941,302,Delayed,24.6,60.6,5.22826753,Heavy,30,431,3,,76,127,1
18-07-2024 17:29,Truck_4,-83.8983,-128.1642,181,In Transit,24.7,63.4,5.422581247,Heavy,25,107,8,,71.3,265,1
10-02-2024 08:40,Truck_9,-25.4823,169.1921,282,Delayed,21.8,63.6,8.862671673,Clear,43,370,7,Traffic,69.4,251,1
09-09-2024 10:46,Truck_10,-69.493,-118.9742,398,Delivered,26.5,64.8,12.41242113,Heavy,44,387,1,,90.6,122,1
19-04-2024 08:18,Truck_1,-8.0714,-158.0304,210,In Transit,24.7,65,5.941635003,Heavy,50,185,10,Mechanical Failure,84.1,140,1
05-08-2024 18:45,Truck_9,-59.9919,-162.9143,188,Delayed,22.4,78,6.265907192,Heavy,40,372,6,Weather,98,237,1
14-06-2024 18:40,Truck_3,-47.5239,58.4771,298,Delayed,19.6,76.1,8.819840256,Heavy,22,396,7,,65,230,1
18-10-2024 23:50,Truck_10,-39.8052,-126.4073,298,Delayed,24,63.5,5.052316081,Detour,25,456,2,,78.9,147,1
28-04-2024 01:31,Truck_3,54.0537,-145.9922,326,Delayed,20,56.6,34.55231676,Detour,17,260,6,Weather,67.5,162,1
11-11-2024 08:44,Truck_6,7.0591,46.7188,354,Delayed,18.4,77.5,8.634043888,Heavy,40,262,7,Traffic,68.5,282,1
13-09-2024 10:52,Truck_4,-50.3633,99.5834,269,In Transit,22.4,63.6,7.791234798,Detour,54,481,7,Traffic,82.5,183,0
14-06-2024 17:14,Truck_4,51.9327,-102.4309,475,Delivered,29.3,62.8,14.46675778,Clear,29,359,9,Mechanical Failure,95.1,122,0
02-01-2024 15:30,Truck_4,-36.487,14.5024,372,Delayed,20.4,57.2,35.22010624,Clear,29,153,1,Weather,78.2,221,1
06-10-2024 04:58,Truck_5,27.2654,-34.1042,201,In Transit,26,51.5,3.649141142,Clear,40,429,4,Weather,87,107,0
04-06-2024 16:47,Truck_7,15.2159,-55.6814,441,In Transit,25.3,72.9,14.648125,Clear,47,152,4,Weather,67.4,256,0
02-02-2024 12:17,Truck_6,27.4437,43.3224,246,Delayed,25.3,57.4,4.880943496,Clear,33,298,8,Traffic,70.4,110,1
22-06-2024 07:42,Truck_10,-58.6928,165.8667,180,Delayed,25.4,50.4,4.955637162,Heavy,32,246,2,Mechanical Failure,65.4,203,1
01-03-2024 14:48,Truck_9,-38.0737,56.0723,127,Delayed,21,54.6,30.13008601,Detour,13,452,9,Mechanical Failure,79,299,1
19-08-2024 01:36,Truck_3,-50.6778,-102.041,246,Delayed,20.8,79.2,9.557846898,Heavy,55,325,2,,80.5,271,1
17-11-2024 02:22,Truck_2,-88.776,-125.1628,470,Delivered,21.5,51,32.08619049,Heavy,59,293,7,Mechanical Failure,86.6,113,1
29-07-2024 00:17,Truck_8,69.691,148.6549,386,Delayed,25.9,71.6,10.17218606,Clear,36,193,10,Weather,72,299,1
17-05-2024 21:00,Truck_8,-82.2616,-141.825,325,In Transit,26.2,64.3,11.76168996,Clear,31,491,7,Mechanical Failure,60.7,290,0
11-03-2024 20:09,Truck_1,2.7286,-99.5442,432,In Transit,25.9,65.8,11.23989995,Clear,42,265,8,,86.8,140,0
18-07-2024 05:42,Truck_7,84.2498,-60.8861,273,Delayed,20.2,72.2,7.776847401,Clear,19,115,5,,68.8,238,1
13-11-2024 11:31,Truck_4,8.7621,-2.9218,492,Delivered,21.6,78.3,7.022337982,Clear,58,122,9,,61.2,202,0
01-01-2024 11:37,Truck_4,-59.0753,68.4886,303,In Transit,24.6,68.6,7.834923106,Detour,50,213,6,Mechanical Failure,97.1,297,0
07-10-2024 18:21,Truck_6,5.7218,-96.5806,270,In Transit,28.1,73.6,13.24275456,Clear,57,283,2,Mechanical Failure,92.3,122,0
16-07-2024 16:39,Truck_4,-38.3158,-38.3257,382,Delivered,21.6,50.5,38.10001909,Detour,31,160,8,Weather,94.8,261,0
13-04-2024 17:33,Truck_4,-87.4042,-127.3269,197,Delivered,23.3,53.5,21.62493979,Heavy,41,259,9,Weather,91.3,211,1
11-08-2024 02:18,Truck_9,-77.3648,30.9744,368,In Transit,25,60.7,11.91928634,Clear,37,382,5,Weather,82.8,225,0
19-01-2024 00:15,Truck_7,-73.0477,124.7969,223,In Transit,19.5,55.6,30.99998057,Clear,23,154,4,Weather,62.9,217,0
26-12-2024 03:50,Truck_7,-27.576,-111.3158,340,Delayed,25.9,75.3,10.1153556,Detour,18,424,7,Weather,67.3,287,1
10-01-2024 12:44,Truck_10,49.9465,-30.0236,355,Delivered,20.2,51.3,26.69376429,Clear,49,323,4,Mechanical Failure,72.6,100,0
23-10-2024 13:13,Truck_2,-50.6856,-9.6236,158,In Transit,26.6,63.8,14.3132997,Heavy,51,199,4,,84.8,114,1
31-07-2024 19:53,Truck_10,84.1122,-87.899,126,Delayed,25.1,58,1.955352687,Detour,47,291,7,Traffic,92.3,123,1
05-08-2024 22:26,Truck_8,49.9197,79.4653,309,In Transit,20.6,77.3,8.341024142,Clear,60,177,5,Weather,69.2,271,0
14-02-2024 00:45,Truck_10,-44.6254,44.0876,171,Delayed,22.6,69.9,5.842179116,Detour,26,104,2,Weather,88.1,132,1
14-12-2024 00:45,Truck_6,-57.3005,-23.6888,403,In Transit,29.6,63,11.94251424,Clear,12,197,4,,83.8,228,0
16-07-2024 08:12,Truck_6,-47.5698,-81.3143,181,Delivered,25.9,69.1,10.22241024,Heavy,44,264,9,Mechanical Failure,69.9,223,1
08-12-2024 09:52,Truck_7,-80.2675,-80.5726,472,Delayed,23,68,6.673584381,Heavy,34,365,3,Traffic,87.8,294,1
08-05-2024 01:51,Truck_8,-70.3213,-61.9179,171,Delivered,25.5,51.1,1.621947532,Detour,43,114,1,Weather,92.5,149,0
20-07-2024 13:33,Truck_6,48.2512,-106.6383,204,Delayed,19.2,58,25.55173862,Heavy,50,465,8,Weather,85.2,133,1
24-10-2024 14:59,Truck_4,-74.6749,-159.7164,254,In Transit,26.7,51.3,0.764721319,Detour,11,378,8,,90.6,208,0
23-11-2024 10:56,Truck_4,-46.0132,-8.5335,100,Delayed,21,71.2,6.00588152,Clear,19,315,9,Weather,82.2,100,1
18-04-2024 08:51,Truck_1,9.3294,-71.5299,211,Delivered,23.7,66.7,5.227573353,Heavy,36,149,1,Mechanical Failure,60.7,256,1
11-08-2024 04:43,Truck_9,5.0095,-113.8279,145,Delayed,18.2,62.2,7.52110129,Heavy,56,430,5,Traffic,86.7,260,1
09-10-2024 13:29,Truck_6,-70.8094,75.1094,244,Delivered,21.3,79.4,6.155308552,Heavy,22,312,9,,63.5,171,1
21-12-2024 15:26,Truck_1,-43.2472,163.3821,104,Delivered,29.4,59.1,3.567492274,Detour,58,229,3,Weather,82.9,283,0
21-01-2024 23:13,Truck_5,28.1016,167.1982,356,In Transit,18.4,75.2,6.160345662,Clear,32,291,6,,90.7,206,0
28-03-2024 07:50,Truck_4,-56.2187,27.6037,114,In Transit,26.8,62.1,12.95477966,Heavy,55,334,6,,85.2,202,1
02-12-2024 10:52,Truck_6,65.0538,-146.3887,404,Delivered,19,76.2,8.344130458,Heavy,54,230,4,,83.7,171,1
30-12-2024 20:21,Truck_5,-30.299,153.4529,500,Delivered,21.7,56.2,34.2801178,Detour,20,381,10,Mechanical Failure,90.7,222,0
12-09-2024 11:42,Truck_5,72.7626,105.821,375,Delayed,23,76.3,5.749040914,Detour,49,131,4,,87.8,137,1
24-10-2024 23:03,Truck_8,61.8446,115.5236,361,In Transit,22.3,66.8,7.29865035,Heavy,60,157,4,Traffic,79.8,247,1
07-03-2024 21:52,Truck_3,-31.1792,-46.048,239,Delayed,26.6,51.6,0.157143783,Detour,33,333,2,Traffic,95.1,277,1
03-01-2024 13:08,Truck_10,-43.2004,134.8572,191,In Transit,24,59.7,26.88137664,Clear,51,268,8,,97,111,0
08-12-2024 00:24,Truck_2,-79.6372,-111.7492,171,Delayed,21.3,58.7,23.57007543,Detour,10,292,4,Traffic,65,184,1
13-09-2024 08:58,Truck_5,66.838,-175.1681,113,Delayed,28.9,56.3,3.187389944,Heavy,22,417,6,Weather,60.8,142,1
31-07-2024 22:16,Truck_4,13.7736,12.9911,298,In Transit,18.8,79.5,8.616146642,Detour,51,393,4,Traffic,74.6,110,0
25-11-2024 22:59,Truck_8,-66.2696,-82.0579,184,Delivered,26,59.6,2.452982091,Heavy,34,235,6,Mechanical Failure,66.7,299,1
30-05-2024 15:40,Truck_4,5.1238,-67.8583,298,Delivered,18.9,65.9,9.837363573,Detour,41,269,2,,64.8,234,0
05-03-2024 20:59,Truck_3,-85.8715,-162.7167,439,Delayed,25.1,66.1,13.62639747,Clear,46,151,4,,79.2,209,1
20-08-2024 15:30,Truck_3,86.2679,-50.7895,142,Delayed,28,67.2,13.56982678,Heavy,49,458,8,Traffic,92.5,224,1
19-09-2024 12:19,Truck_6,21.3104,-80.5292,202,Delivered,18.5,69.5,7.474057304,Heavy,54,261,3,,62.5,213,1
02-03-2024 15:37,Truck_3,-2.2841,23.4152,418,Delayed,29.6,67.4,13.45623421,Heavy,54,199,9,Traffic,99.9,215,1
24-02-2024 23:02,Truck_4,-23.4709,54.5265,458,Delayed,23.3,58.6,39.06935944,Heavy,43,372,10,Mechanical Failure,92.9,262,1
05-03-2024 11:20,Truck_8,44.5052,-178.7281,313,In Transit,18.7,74.7,9.499045912,Heavy,16,284,3,Mechanical Failure,69,105,1
04-03-2024 23:34,Truck_9,-8.1413,92.8681,457,Delayed,18.2,62.6,8.278665362,Detour,18,217,9,,97.8,199,1
30-06-2024 04:33,Truck_2,0.7118,108.5142,298,Delivered,27.8,76.9,13.38767389,Heavy,18,414,5,,72.2,164,1
02-12-2024 10:19,Truck_4,43.2255,-143.0415,106,Delayed,23.7,74.7,8.819724899,Heavy,14,442,4,Mechanical Failure,83.6,276,1
14-08-2024 11:03,Truck_6,61.8047,-72.1219,293,Delivered,28.5,59.3,1.411386202,Clear,50,168,4,Weather,67.2,199,0
13-09-2024 03:11,Truck_9,-42.6929,46.2525,301,Delayed,19.2,57.6,33.77222038,Heavy,16,256,6,,65.4,148,1
29-12-2024 18:21,Truck_1,-78.0755,-11.8927,287,In Transit,25.2,51.8,0.907739544,Detour,34,399,2,Mechanical Failure,85,124,0
19-11-2024 13:53,Truck_5,65.5547,-128.3673,237,In Transit,23.4,53.3,23.59971084,Detour,38,109,2,Mechanical Failure,87.9,157,0
27-05-2024 07:26,Truck_1,-19.5574,-65.5493,258,In Transit,25.2,67.6,11.22745228,Clear,32,484,7,Traffic,98.8,191,0
19-11-2024 20:03,Truck_3,17.7083,-162.0043,480,In Transit,27.1,76.3,10.02851799,Heavy,22,497,9,Traffic,74.9,183,1
18-09-2024 23:04,Truck_8,-52.1686,-175.6269,441,In Transit,22.6,53.3,22.7499228,Clear,29,343,3,Mechanical Failure,86.5,172,0
16-12-2024 02:17,Truck_6,-84.2375,76.9339,346,In Transit,21.6,65.2,8.29275032,Clear,43,402,8,Traffic,96.4,157,0
29-09-2024 19:01,Truck_2,-7.599,-78.7489,205,In Transit,23.6,76.2,7.193064303,Heavy,41,324,2,,73.8,153,1
29-03-2024 01:23,Truck_2,36.621,97.2194,477,Delayed,25.1,50.3,0.602255436,Detour,32,297,7,Traffic,96.4,212,1
26-07-2024 10:09,Truck_9,-7.9899,-23.5723,355,Delayed,19.8,60.9,9.757246698,Clear,24,226,9,Weather,62.8,243,1
19-12-2024 10:36,Truck_4,-68.5749,106.2112,148,Delivered,23.3,59.1,20.21068155,Detour,53,161,10,Weather,65.7,189,0
14-06-2024 10:30,Truck_6,-86.6472,76.1641,190,Delayed,27.8,62.2,13.69780982,Detour,41,238,2,,90.2,122,1
06-01-2024 05:22,Truck_10,-20.073,169.5863,356,Delayed,24.8,70,8.409114316,Detour,37,345,3,Traffic,84,245,1
17-09-2024 17:56,Truck_2,8.0303,137.6073,228,Delivered,18.3,52.3,34.23754671,Clear,57,350,3,Traffic,76.5,285,0
29-12-2024 17:13,Truck_6,-58.6706,162.7699,437,In Transit,20.9,55.2,26.72807172,Clear,44,336,7,Weather,88.6,118,0
30-11-2024 16:53,Truck_10,63.6092,-40.4852,295,Delayed,20.3,68.6,6.491794398,Detour,29,249,6,,63.2,295,1
20-10-2024 11:54,Truck_3,69.9178,-25.7593,365,In Transit,30,60,14.91070179,Clear,18,215,5,Traffic,95.8,201,0
08-06-2024 16:49,Truck_10,27.3884,-85.6938,117,Delayed,23.9,64.3,7.299562147,Clear,16,175,8,Mechanical Failure,73.9,270,1
11-09-2024 09:02,Truck_6,5.5363,-6.3698,202,Delayed,25.9,62.3,10.68992889,Heavy,11,249,4,,98,131,1
08-11-2024 14:19,Truck_10,-47.9174,-44.4673,408,Delayed,29.9,58.9,3.337258841,Heavy,25,390,8,,61.5,117,1
15-06-2024 14:24,Truck_2,-58.2884,-53.9833,277,In Transit,18.2,75.1,5.432756163,Clear,60,122,10,,65,147,0
16-05-2024 01:51,Truck_10,44.4715,61.1203,430,Delayed,25,53.4,1.581912087,Detour,30,251,4,Mechanical Failure,77.6,119,1
26-03-2024 14:40,Truck_7,-73.5735,153.529,451,Delayed,21.3,67.2,9.964527826,Detour,24,187,8,,69.3,221,1
05-04-2024 15:36,Truck_8,-39.3967,15.6452,421,Delivered,26,78.1,12.89471909,Heavy,29,379,5,Traffic,81,118,1
13-11-2024 03:59,Truck_9,-46.8183,81.9142,175,In Transit,29.6,66,14.23941277,Clear,34,467,9,Weather,98.3,220,0
13-06-2024 01:08,Truck_2,57.3299,-54.7962,357,In Transit,27.4,55.5,4.03323313,Detour,43,207,2,Weather,60.5,111,0
21-01-2024 09:04,Truck_9,86.1935,59.4987,419,Delivered,26.5,56.2,3.801149396,Detour,15,277,2,Weather,68.3,280,0
05-10-2024 14:23,Truck_7,59.8543,-132.3865,455,Delivered,19.8,67.6,8.095950512,Clear,22,301,3,Traffic,68.2,254,0
21-04-2024 07:25,Truck_2,-41.7908,84.2001,438,Delayed,24.3,78.8,8.478541592,Detour,33,322,7,Weather,79,206,1
24-04-2024 22:27,Truck_6,-3.7401,43.2693,497,In Transit,28.2,68.2,12.26257578,Detour,47,184,6,Traffic,63.8,251,0
10-02-2024 07:01,Truck_8,-27.0196,-24.081,410,In Transit,29.8,76.2,12.64853762,Detour,52,152,2,Mechanical Failure,76.6,149,0
26-09-2024 16:59,Truck_7,-53.7107,-60.5951,306,Delivered,21.5,78.5,5.011981913,Clear,48,317,7,Weather,92.8,231,0
09-08-2024 14:23,Truck_3,65.9866,135.5421,209,Delayed,18.6,69.6,8.934954072,Heavy,50,357,10,Traffic,92.9,125,1
05-01-2024 21:06,Truck_4,-77.8133,-89.1179,155,Delayed,30,64.5,14.06082223,Detour,33,342,6,Weather,88.2,179,1
30-11-2024 06:40,Truck_3,22.3036,59.4689,318,Delayed,25.8,79.5,10.51045358,Detour,11,161,10,,90,191,1
